occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,genus,lng,lat,formation,stratgroup,member,lithdescript,lithology1,lithification1,minor_lithology1,lithology2,lithification2,minor_lithology2,environment
1311990,occ,,,120828,Puffinus tenuirostris,species,83372,recombined as,Ardenna tenuirostris,species,83371,Late Pleistocene,,0.126,0.0117,57804,Ardenna,-120.367775,34.066666,,,,eolianite,not reported,,,,,,eolian indet.
1311993,occ,,,176099,Fulmarus glacialis,species,368276,,Fulmarus glacialis,species,335291,Pleistocene,,2.588,0.0117,57804,Fulmarus,-120.361389,34.057499,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1311994,occ,,,176099,Chendytes lawi,species,142718,,Chendytes lawi,species,142718,Pleistocene,,2.588,0.0117,57804,Chendytes,-120.361389,34.057499,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1311995,occ,,,120829,Podiceps auritus,species,83343,,Podiceps auritus,species,83342,Late Pleistocene,,0.126,0.0117,57804,Podiceps,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1311996,occ,,,120829,Fulmarus glacialis,species,368276,,Fulmarus glacialis,species,335291,Late Pleistocene,,0.126,0.0117,57804,Fulmarus,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1311997,occ,,,120829,Phalacrocorax penicillatus,species,134732,,Phalacrocorax penicillatus,species,134731,Late Pleistocene,,0.126,0.0117,57804,Phalacrocorax,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1311998,occ,,,120829,Branta canadensis,species,110951,,Branta canadensis,species,110950,Late Pleistocene,,0.126,0.0117,57804,Branta,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1311999,occ,,,120829,Pluvialis squatarola,species,368019,,Pluvialis squatarola,species,83475,Late Pleistocene,,0.126,0.0117,57804,Pluvialis,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1312000,occ,,,120829,Calidris alba,species,368545,,Calidris alba,species,368544,Late Pleistocene,,0.126,0.0117,57804,Calidris,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1312001,occ,,,120829,Uria aalge,species,276237,,Uria aalge,species,276236,Late Pleistocene,,0.126,0.0117,57804,Uria,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1312002,occ,,,120829,Fratercula cirrhata,species,83415,,Fratercula cirrhata,species,83414,Late Pleistocene,,0.126,0.0117,57804,Fratercula,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1312003,occ,,,120829,Sturnella neglecta,species,368550,,Sturnella neglecta,species,368550,Late Pleistocene,,0.126,0.0117,57804,Sturnella,-120.345276,34.043888,,,,eolianite,not reported,,,,,,eolian indet.
1312004,occ,,,120830,Podiceps nigricollis,species,335289,,Podiceps nigricollis,species,335289,Late Pleistocene,,0.126,0.0117,57804,Podiceps,-120.337502,34.046112,,,,eolianite,not reported,,,,,,eolian indet.
1312005,occ,,,120830,Oceanodroma homochroa,species,368273,,Oceanodroma homochroa,species,335293,Late Pleistocene,,0.126,0.0117,57804,Oceanodroma,-120.337502,34.046112,,,,eolianite,not reported,,,,,,eolian indet.
1312006,occ,,,120830,Melanitta fusca,species,368045,,Melanitta fusca,species,335300,Late Pleistocene,,0.126,0.0117,57804,Melanitta,-120.337502,34.046112,,,,eolianite,not reported,,,,,,eolian indet.
1312007,occ,,,120830,Melanitta perspicillata,species,83454,,Melanitta perspicillata,species,83453,Late Pleistocene,,0.126,0.0117,57804,Melanitta,-120.337502,34.046112,,,,eolianite,not reported,,,,,,eolian indet.
1312008,occ,,,120830,Numenius phaeopus,species,368552,,Numenius phaeopus,species,368551,Late Pleistocene,,0.126,0.0117,57804,Numenius,-120.337502,34.046112,,,,eolianite,not reported,,,,,,eolian indet.
1312009,occ,,,125237,Gavia pacifica,species,368538,,Gavia pacifica,species,368537,Late Pleistocene,,0.126,0.0117,57804,Gavia,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312010,occ,,,125237,Gymnogyps californianus,species,137182,,Gymnogyps californianus,species,137180,Late Pleistocene,,0.126,0.0117,57804,Gymnogyps,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312011,occ,,,125237,Chen caerulescens,species,368037,recombined as,Anser caerulescens,species,335299,Late Pleistocene,,0.126,0.0117,57804,Anser,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312012,occ,,,125237,Branta canadensis,species,110951,,Branta canadensis,species,110950,Late Pleistocene,,0.126,0.0117,57804,Branta,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312013,occ,,,125237,Haliaeetus leucocephalus,species,133778,,Haliaeetus leucocephalus,species,133777,Late Pleistocene,,0.126,0.0117,57804,Haliaeetus,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312014,occ,,,125237,Buteo jamaicensis,species,129162,,Buteo jamaicensis,species,129161,Late Pleistocene,,0.126,0.0117,57804,Buteo,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312015,occ,,,125237,Polyborus plancus,species,368061,,Polyborus plancus,species,289544,Late Pleistocene,,0.126,0.0117,57804,Caracara,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312016,occ,,,125237,Synthliboramphus antiquus,species,335309,,Synthliboramphus antiquus,species,335309,Late Pleistocene,,0.126,0.0117,57804,Synthliboramphus,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312017,occ,,,125237,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Late Pleistocene,,0.126,0.0117,57804,Ptychoramphus,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312018,occ,,,125237,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Late Pleistocene,,0.126,0.0117,57804,Fratercula,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312019,occ,,,125237,Asio priscus,species,335310,,Asio priscus,species,335310,Late Pleistocene,,0.126,0.0117,57804,Asio,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312020,occ,,,125237,Corvus corax,species,133788,,Corvus corax,species,133788,Late Pleistocene,,0.126,0.0117,57804,Corvus,-120.331947,34.0425,,,,,sandstone,unlithified,,,,,coastal indet.
1312021,occ,,,176100,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Pleistocene,,2.588,0.0117,57804,Fratercula,-120.334167,34.040279,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312022,occ,,,176095,Fulmarus glacialis,species,368276,,Fulmarus glacialis,species,335291,Pleistocene,,2.588,0.0117,57804,Fulmarus,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312023,occ,,,176095,Puffinus opisthomelas,species,335292,,Puffinus opisthomelas,species,335292,Pleistocene,,2.588,0.0117,57804,Puffinus,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312024,occ,,,176095,Chendytes lawi,species,142718,,Chendytes lawi,species,142718,Pleistocene,,2.588,0.0117,57804,Chendytes,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312025,occ,,,176095,Haliaeetus leucocephalus,species,133778,,Haliaeetus leucocephalus,species,133777,Pleistocene,,2.588,0.0117,57804,Haliaeetus,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312026,occ,,,176095,Uria aalge,species,276237,,Uria aalge,species,276236,Pleistocene,,2.588,0.0117,57804,Uria,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312027,occ,,,176095,Synthliboramphus antiquus,species,335309,,Synthliboramphus antiquus,species,335309,Pleistocene,,2.588,0.0117,57804,Synthliboramphus,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312028,occ,,,176095,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Pleistocene,,2.588,0.0117,57804,Ptychoramphus,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312029,occ,,,176095,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Pleistocene,,2.588,0.0117,57804,Fratercula,-120.360832,34.048611,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312030,occ,,,176102,Gavia immer,species,133768,,Gavia immer,species,133767,Late Pleistocene,,0.126,0.0117,57804,Gavia,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312031,occ,,,176102,Aechmophorus sp.,genus,145766,,Aechmophorus,genus,145766,Late Pleistocene,,0.126,0.0117,57804,Aechmophorus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312032,occ,,,176102,Podiceps nigricollis,species,335289,,Podiceps nigricollis,species,335289,Late Pleistocene,,0.126,0.0117,57804,Podiceps,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312033,occ,,,176102,Phoebastria albatrus,species,83348,,Phoebastria albatrus,species,83347,Late Pleistocene,,0.126,0.0117,57804,Phoebastria,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312034,occ,,,176102,Fulmarus glacialis,species,368276,,Fulmarus glacialis,species,335291,Late Pleistocene,,0.126,0.0117,57804,Fulmarus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312035,occ,,,176102,Puffinus griseus,species,143753,recombined as,Ardenna grisea,species,143752,Late Pleistocene,,0.126,0.0117,57804,Ardenna,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312036,occ,,,176102,Puffinus opisthomelas,species,335292,,Puffinus opisthomelas,species,335292,Late Pleistocene,,0.126,0.0117,57804,Puffinus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312037,occ,,,176102,Puffinus tenuirostris,species,83372,recombined as,Ardenna tenuirostris,species,83371,Late Pleistocene,,0.126,0.0117,57804,Ardenna,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312038,occ,,,176102,Morus reyanus,species,335084,,Morus reyanus,species,335084,Late Pleistocene,,0.126,0.0117,57804,Morus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312039,occ,,,176102,Phalacrocorax penicillatus,species,134732,,Phalacrocorax penicillatus,species,134731,Late Pleistocene,,0.126,0.0117,57804,Phalacrocorax,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312040,occ,,,176102,Phalacrocorax pelagicus,species,335295,,Phalacrocorax pelagicus,species,335295,Late Pleistocene,,0.126,0.0117,57804,Phalacrocorax,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312041,occ,,,176102,Chen caerulescens,species,368037,recombined as,Anser caerulescens,species,335299,Late Pleistocene,,0.126,0.0117,57804,Anser,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312042,occ,,,176102,Branta canadensis,species,110951,,Branta canadensis,species,110950,Late Pleistocene,,0.126,0.0117,57804,Branta,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312043,occ,,,176102,Anser albifrons,species,335665,,Anser albifrons,species,335665,Late Pleistocene,,0.126,0.0117,57804,Anser,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312044,occ,,,176102,Melanitta fusca,species,368045,,Melanitta fusca,species,335300,Late Pleistocene,,0.126,0.0117,57804,Melanitta,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312045,occ,,,176102,Melanitta perspicillata,species,83454,,Melanitta perspicillata,species,83453,Late Pleistocene,,0.126,0.0117,57804,Melanitta,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312046,occ,,,176102,Chendytes lawi,species,142718,,Chendytes lawi,species,142718,Late Pleistocene,,0.126,0.0117,57804,Chendytes,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312047,occ,,,176102,Haliaeetus leucocephalus,species,133778,,Haliaeetus leucocephalus,species,133777,Late Pleistocene,,0.126,0.0117,57804,Haliaeetus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312048,occ,,,176102,Buteo jamaicensis,species,129162,,Buteo jamaicensis,species,129161,Late Pleistocene,,0.126,0.0117,57804,Buteo,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312049,occ,,,176102,Polyborus plancus,species,368061,,Polyborus plancus,species,289544,Late Pleistocene,,0.126,0.0117,57804,Caracara,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312050,occ,,,176102,Falco peregrinus,species,365942,,Falco peregrinus,species,365942,Late Pleistocene,,0.126,0.0117,57804,Falco,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312051,occ,,,176102,Pluvialis squatarola,species,368019,,Pluvialis squatarola,species,83475,Late Pleistocene,,0.126,0.0117,57804,Pluvialis,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312052,occ,,,176102,Charadrius semipalmatus,species,335305,,Charadrius semipalmatus,species,335305,Late Pleistocene,,0.126,0.0117,57804,Charadrius,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312053,occ,,,176102,Numenius phaeopus,species,368552,,Numenius phaeopus,species,368551,Late Pleistocene,,0.126,0.0117,57804,Numenius,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312054,occ,,,176102,Phalaropus fulicaria,species,368540,recombined as,Phalaropus fulicarius,species,368535,Late Pleistocene,,0.126,0.0117,57804,Phalaropus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312055,occ,,,176102,Larus californicus,species,335306,,Larus californicus,species,335306,Late Pleistocene,,0.126,0.0117,57804,Larus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312056,occ,,,176102,Larus delawarensis,species,83390,,Larus delawarensis,species,83390,Late Pleistocene,,0.126,0.0117,57804,Larus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312057,occ,,,176102,Larus philadelphia,species,368539,recombined as,Chroicocephalus philadelphia,species,368531,Late Pleistocene,,0.126,0.0117,57804,Chroicocephalus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312058,occ,,,176102,Larus sp.,genus,36644,,Larus,genus,36644,Late Pleistocene,,0.126,0.0117,57804,Larus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312059,occ,,,176102,Rissa tridactyla,species,335307,,Rissa tridactyla,species,335307,Late Pleistocene,,0.126,0.0117,57804,Rissa,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312060,occ,,,176102,Uria aalge,species,276237,,Uria aalge,species,276236,Late Pleistocene,,0.126,0.0117,57804,Uria,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312061,occ,,,176102,Synthliboramphus antiquus,species,335309,,Synthliboramphus antiquus,species,335309,Late Pleistocene,,0.126,0.0117,57804,Synthliboramphus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312062,occ,,,176102,Synthliboramphus hypoleucus,species,368027,,Synthliboramphus hypoleucus,species,335308,Late Pleistocene,,0.126,0.0117,57804,Synthliboramphus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312063,occ,,,176102,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Late Pleistocene,,0.126,0.0117,57804,Ptychoramphus,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312064,occ,,,176102,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Late Pleistocene,,0.126,0.0117,57804,Fratercula,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312065,occ,,,176102,Tyto alba,species,368069,,Tyto alba,species,94500,Late Pleistocene,,0.126,0.0117,57804,Tyto,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312066,occ,,,176102,Athene cunicularia,species,368064,,Athene cunicularia,species,289512,Late Pleistocene,,0.126,0.0117,57804,Athene,-120.397224,34.047779,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312067,occ,,,176091,Gymnogyps californianus,species,137182,,Gymnogyps californianus,species,137180,Rancholabrean,,0.3,0.012,57804,Gymnogyps,-120.417404,34.052925,,,,,not reported,,,,,,terrestrial indet.
1312068,occ,,,176091,Chendytes lawi,species,142718,,Chendytes lawi,species,142718,Rancholabrean,,0.3,0.012,57804,Chendytes,-120.417404,34.052925,,,,,not reported,,,,,,terrestrial indet.
1312069,occ,,,176091,Haliaeetus leucocephalus,species,133778,,Haliaeetus leucocephalus,species,133777,Rancholabrean,,0.3,0.012,57804,Haliaeetus,-120.417404,34.052925,,,,,not reported,,,,,,terrestrial indet.
1312070,occ,,,176091,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Rancholabrean,,0.3,0.012,57804,Ptychoramphus,-120.417404,34.052925,,,,,not reported,,,,,,terrestrial indet.
1312071,occ,,,176091,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Rancholabrean,,0.3,0.012,57804,Fratercula,-120.417404,34.052925,,,,,not reported,,,,,,terrestrial indet.
1312072,occ,,,176091,Tyto alba,species,368069,,Tyto alba,species,94500,Rancholabrean,,0.3,0.012,57804,Tyto,-120.417404,34.052925,,,,,not reported,,,,,,terrestrial indet.
1312073,occ,,,176094,Aechmophorus sp.,genus,145766,,Aechmophorus,genus,145766,Pleistocene,,2.588,0.0117,57804,Aechmophorus,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312074,occ,,,176094,Phoebastria albatrus,species,83348,,Phoebastria albatrus,species,83347,Pleistocene,,2.588,0.0117,57804,Phoebastria,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312075,occ,,,176094,Fulmarus glacialis,species,368276,,Fulmarus glacialis,species,335291,Pleistocene,,2.588,0.0117,57804,Fulmarus,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312076,occ,,,176094,Puffinus griseus,species,143753,recombined as,Ardenna grisea,species,143752,Pleistocene,,2.588,0.0117,57804,Ardenna,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312077,occ,,,176094,Puffinus opisthomelas,species,335292,,Puffinus opisthomelas,species,335292,Pleistocene,,2.588,0.0117,57804,Puffinus,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312078,occ,,,176094,Phalacrocorax penicillatus,species,134732,,Phalacrocorax penicillatus,species,134731,Pleistocene,,2.588,0.0117,57804,Phalacrocorax,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312079,occ,,,176094,Phalacrocorax pelagicus,species,335295,,Phalacrocorax pelagicus,species,335295,Pleistocene,,2.588,0.0117,57804,Phalacrocorax,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312080,occ,,,176094,Melanitta perspicillata,species,83454,,Melanitta perspicillata,species,83453,Pleistocene,,2.588,0.0117,57804,Melanitta,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312081,occ,,,176094,Chendytes lawi,species,142718,,Chendytes lawi,species,142718,Pleistocene,,2.588,0.0117,57804,Chendytes,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312082,occ,,,176094,Haliaeetus leucocephalus,species,133778,,Haliaeetus leucocephalus,species,133777,Pleistocene,,2.588,0.0117,57804,Haliaeetus,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312083,occ,,,176094,Arenaria melanocephala,species,368543,,Arenaria melanocephala,species,368542,Pleistocene,,2.588,0.0117,57804,Arenaria,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312084,occ,,,176094,Synthliboramphus antiquus,species,335309,,Synthliboramphus antiquus,species,335309,Pleistocene,,2.588,0.0117,57804,Synthliboramphus,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312085,occ,,,176094,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Pleistocene,,2.588,0.0117,57804,Ptychoramphus,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312086,occ,,,176094,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Pleistocene,,2.588,0.0117,57804,Fratercula,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312087,occ,,,176094,Tyto alba,species,368069,,Tyto alba,species,94500,Pleistocene,,2.588,0.0117,57804,Tyto,-120.419441,34.049721,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312088,occ,,,176093,Gavia immer,species,133768,,Gavia immer,species,133767,Pleistocene,,2.588,0.0117,57804,Gavia,-120.416946,34.050278,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312089,occ,,,176093,Phoebastria albatrus,species,83348,,Phoebastria albatrus,species,83347,Pleistocene,,2.588,0.0117,57804,Phoebastria,-120.416946,34.050278,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312090,occ,,,176093,Morus reyanus,species,335084,,Morus reyanus,species,335084,Pleistocene,,2.588,0.0117,57804,Morus,-120.416946,34.050278,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312091,occ,,,176093,Phalacrocorax pelagicus,species,335295,,Phalacrocorax pelagicus,species,335295,Pleistocene,,2.588,0.0117,57804,Phalacrocorax,-120.416946,34.050278,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312092,occ,,,176093,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Pleistocene,,2.588,0.0117,57804,Ptychoramphus,-120.416946,34.050278,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312093,occ,,,176093,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Pleistocene,,2.588,0.0117,57804,Fratercula,-120.416946,34.050278,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312094,occ,,,176096,Puffinus tenuirostris,species,83372,recombined as,Ardenna tenuirostris,species,83371,Pleistocene,,2.588,0.0117,57804,Ardenna,-120.394165,34.038334,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312095,occ,,,176096,Branta canadensis,species,110951,,Branta canadensis,species,110950,Pleistocene,,2.588,0.0117,57804,Branta,-120.394165,34.038334,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312096,occ,,,176096,Uria aalge,species,276237,,Uria aalge,species,276236,Pleistocene,,2.588,0.0117,57804,Uria,-120.394165,34.038334,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312097,occ,,,176096,Synthliboramphus antiquus,species,335309,,Synthliboramphus antiquus,species,335309,Pleistocene,,2.588,0.0117,57804,Synthliboramphus,-120.394165,34.038334,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312098,occ,,,176096,Ptychoramphus aleuticus,species,368025,,Ptychoramphus aleuticus,species,293824,Pleistocene,,2.588,0.0117,57804,Ptychoramphus,-120.394165,34.038334,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312099,occ,,,176096,Fratercula dowi,species,206173,,Fratercula dowi,species,206173,Pleistocene,,2.588,0.0117,57804,Fratercula,-120.394165,34.038334,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312100,occ,,,176101,Fulmarus glacialis,species,368276,,Fulmarus glacialis,species,335291,Pleistocene,,2.588,0.0117,57804,Fulmarus,-120.319725,34.038055,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312101,occ,,,176101,Puffinus griseus,species,143753,recombined as,Ardenna grisea,species,143752,Pleistocene,,2.588,0.0117,57804,Ardenna,-120.319725,34.038055,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312102,occ,,,176101,Phalacrocorax penicillatus,species,134732,,Phalacrocorax penicillatus,species,134731,Pleistocene,,2.588,0.0117,57804,Phalacrocorax,-120.319725,34.038055,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312103,occ,,,176101,Melanitta perspicillata,species,83454,,Melanitta perspicillata,species,83453,Pleistocene,,2.588,0.0117,57804,Melanitta,-120.319725,34.038055,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312104,occ,,,176101,Chendytes lawi,species,142718,,Chendytes lawi,species,142718,Pleistocene,,2.588,0.0117,57804,Chendytes,-120.319725,34.038055,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1312105,occ,,,176101,Uria aalge,species,276237,,Uria aalge,species,276236,Pleistocene,,2.588,0.0117,57804,Uria,-120.319725,34.038055,,,,,sandstone,poorly lithified,,,,,terrestrial indet.
1313453,occ,,,176267,Aechmophorus occidentalis,species,161510,,Aechmophorus occidentalis,species,161509,Late Pleistocene,,0.126,0.0117,57927,Aechmophorus,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313454,occ,,,176267,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.126,0.0117,57927,Podilymbus,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313455,occ,,,176267,Podiceps parvus,species,368455,,Podiceps parvus,species,227180,Late Pleistocene,,0.126,0.0117,57927,Podiceps,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313456,occ,,,176267,Pelecanus cf. erythrorhynchus,species,368466,"misspelling of, obsolete variant of",Pelecanus erythrorhynchos,species,335659,Late Pleistocene,,0.126,0.0117,57927,Pelecanus,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313457,occ,,,176267,Anas clypeata,species,83437,recombined as,Spatula clypeata,species,83437,Late Pleistocene,,0.126,0.0117,57927,Spatula,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313458,occ,,,176267,Aythya affinis,species,368046,,Aythya affinis,species,83441,Late Pleistocene,,0.126,0.0117,57927,Aythya,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313459,occ,,,176267,Bucephala albeola,species,83461,,Bucephala albeola,species,83460,Late Pleistocene,,0.126,0.0117,57927,Bucephala,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313460,occ,,,176267,Oxyura jamaicensis,species,129153,,Oxyura jamaicensis,species,129152,Late Pleistocene,,0.126,0.0117,57927,Oxyura,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313461,occ,,,176267,Anatidae indet.,family,39624,,Anatidae,family,39624,Late Pleistocene,,0.126,0.0117,57927,,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313462,occ,,,176267,Callipepla californica,species,368468,,Callipepla californica,species,368467,Late Pleistocene,,0.126,0.0117,57927,Callipepla,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313463,occ,,,176267,Rallus limicola,species,336068,,Rallus limicola,species,336068,Late Pleistocene,,0.126,0.0117,57927,Rallus,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
1313464,occ,,,176267,Fulica americana,species,186246,,Fulica americana,species,186246,Late Pleistocene,,0.126,0.0117,57927,Fulica,-117.305,33.215,,,,,sandstone,unlithified,,,,,pond
